,id,date,username,name,tweet,language,sentiment,positive_score,negative_score,neutral_score,mixed_score
2197,1153125765199933442,2019-07-22,midnigh69566288,MidNightQTR,@ahmedbinm90 @GoRafeeq @CarriageQatar خالي. المساحات الموجودة في الكويت مب موجوده عندك. فقطر لو وقفت اي مكان ودخلت اي دكان امورك طيبه.لو بتطبق نقاط الاستراحة يعني اشاره التلفزيون نقطه وأشاره المايل نقطه ثانيه 🙈🙈 بينهم ثلاث دقايق. الا اذا انت فالشمال وبتطلب من الوكره فهذا موضوع ثاني.,ar,,,,,
2198,1153020704113250305,2019-07-21,ayoosh_qtr,❥ ‏﮼عائشة،العبدالله,@ahmedbinm90 @GoRafeeq @CarriageQatar Woooooooow,und,,,,,
2199,1152987825568174080,2019-07-21,fwiz_96,فـاءَّ.,@ahmedbinm90 @GoRafeeq @CarriageQatar يالله لو يطبقوها للعمال فالشوارع💔💔,ar,,,,,
2200,1152985906447638528,2019-07-21,hassan_alsai,حسن الساعي,@ahmedbinm90 @GoRafeeq @CarriageQatar رائعه ومناسبة لأجوائنا,ar,,,,,
2201,1152643628696838144,2019-07-20,ahmedbinm90,🇶🇦,فكره جباره من شركة توصيل في الكويت 🇰🇼👏🏼 ياليت يطبقونها عندنا في قطر لكل الشركات 🇶🇦 @GoRafeeq @CarriageQatar  https://t.co/pFyz1609QK,ar,,,,,
2202,1149627448687861763,2019-07-12,lekhware,الخوير,@q6r @smaismaqtr @GoRafeeq @qtrestaurant201 @MtmQatar4 @Where2goQatar @8KnAVqVQbAKnUs2 @1lCbkh8tAye23bw @QaymQatar @DDER19 @qt2030 @tourisminqatar @hona_alwakrah هناك من يقول توجد ثغرة في تطبيق رفيق،ماصحة هذا الادعاء؟,ar,,,,,
2203,1147936029745262592,2019-07-07,bosaad69,﮼حمد ﮼بن ﮼سعد ﮼الكعبي,@fakhroo @GoRafeeq,und,,,,,
2204,1145416360866078721,2019-06-30,qatari_1,نبراس,@spiritqatar @GoRafeeq اي والله لا تضيع وقتك معاهم خلك على كاريج وطلبات ازين لك,ar,,,,,
2205,1145416053893357569,2019-06-30,qatari_1,نبراس,@shamaqmaq_Qatar @GoRafeeq زين اللي رد بعد 😂😂😂,ar,,,,,
2206,1145415925958684672,2019-06-30,qatari_1,نبراس,@GoRafeeq اسواء شركة توصيل في العالم,ar,,,,,
2207,1144930332988379140,2019-06-29,faas16005545,🇶🇦 + للآبـد❤️= آلشعـب❤️,@GoRafeeq وبعدين يا رفيق التدني في الخدمه بدا عليه الوضوح مع انكم في البداية دخلتوا السوق بقوه .. خدمة العملاء لديكم تقيمهم صفر / 10 للاسف ..  https://t.co/nKcwGD3FlQ,ar,,,,,
2208,1144251175518257154,2019-06-27,faas16005545,🇶🇦 + للآبـد❤️= آلشعـب❤️,@GoRafeeq لا اعلم سبب تدني المستوى من الافضل الى سيء ،، موظفي خدمة العملاء لديكم ومدير التشغيل في خبر كان,ar,,,,,
2209,1144239311308623875,2019-06-27,faas16005545,🇶🇦 + للآبـد❤️= آلشعـب❤️,@GoRafeeq @spiritqatar خدمة العملاء اللي يتمصخرون على العملاء هل بيساعدون ؟ تطبيق رفيق كان قمه فالروعه بس الحين مادري شصار عليه .. ابي رقم مسوول لوسمحتوا عندي شكوى,ar,,,,,
2210,1142859659910483968,2019-06-23,digigibi1,digigibi,"If you like sushi.. maki.. udon.. visit pinksushiqatar  or download gorafeeq  app and order this Mango Tobiko Maki for only 41 QR . . For Hamad Hospital, Shell Company, Qatar Airways, Salini Impregliro, Qatar Gas,…  https://t.co/UbO3XQkhwO",en,,,,,
2211,1142834079370530816,2019-06-23,qatar79,Eisa Al-Hemaidi,@GoRafeeq  #Qatar  #doha  #قطر  #الدوحه  #قطر_الأرجنتين  #قطر_الارجنتين  #كوبا_امريكا2019  #كوبا_أمريكا_2019  https://t.co/Fujt85bICV,und,,,,,
2212,1142497436214206464,2019-06-22,blushi1986,Abdulla,@GoRafeeq ساعتين ناطر الطلب,ar,,,,,
2213,1142497077068537856,2019-06-22,blushi1986,Abdulla,@GoRafeeq من ساعه 7 انا طالب من المجبوس الوالده للحين ماوصل طلب  https://t.co/gAclHIMhNC,ar,,,,,
2214,1141736638797795328,2019-06-20,ralsafadi_,𝓡𝓸𝓼𝓮 𓂆.,لو مت من اليوع بسبتكم يا رفيق 💔 @GoRafeeq,ar,,,,,
2215,1141413041290010626,2019-06-19,ohoudi_195,عهـود 🌸.,@GoRafeeq ليش مقدر اشتري من البطاقه اعبي البيانات اذا جيت بدفع يطلع لي فشل الطلب !! ؟,ar,,,,,
2216,1137788043967029248,2019-06-09,baynoh_,بيبو 🇶🇦,@GoRafeeq بااااال تو الناس تردون .. هذاك اليوم كان معلق وامس يرفض الطلبات ماعرف شفيه اكيد عين ماصلت ع النبي 👀,ar,,,,,
2220,1137010334215090178,2019-06-07,spiritqatar,قطر خط أحمر,كنت حاب ادعم المشروع القطري لكن بما انه تطلع هالرساله من الصبح وانا متاكد من الرمز 😑 @GoRafeeq  نرجع على قديمك نديمك  https://t.co/OJ0qA3sTmB,ar,,,,,
2221,1136808978019758080,2019-06-07,abooeeyz,Abo,@MQLB @GoRafeeq  https://t.co/CiLxVmLXZZ,und,,,,,
2222,1136290783340969984,2019-06-05,baynoh_,بيبو 🇶🇦,@GoRafeeq شصاير فالبرنامج من عطاه عين؟ 👀,ar,,,,,
2223,1135627875519016961,2019-06-03,albaytalfarsi,البيت الفارسي,@GoRafeeq وانتوا بألف خير حبايبنا في رفيق.. 🌹,ar,,,,,
2224,1134339648350752768,2019-05-31,osw66vdfnan10om,🌟الذيييييب🌟,@GoRafeeq,und,,,,,
2225,1134310623469133824,2019-05-31,t5wf8x4i6agisuz,قطري مع وقف التفيذ,@GoRafeeq رفيق نفر واجد زين,ar,,,,,
2226,1134301028784922629,2019-05-31,alia_brohi1702,alia_brohi,Best delivery app @GoRafeeq @follow  like 💙,en,,,,,
2227,1134291971055521793,2019-05-31,iphone_262,🇺🇦نايف 🇺🇦,@albayt_alfarsi @GoRafeeq سوف تتم التجربة 👍,ar,,,,,
2228,1134281757820444673,2019-05-31,kwwhyizxdxy34z3,0,gorafeeq ❤,in,,,,,
2229,1134257908152188928,2019-05-31,hamad68385707,حًمًوًدً,@GoRafeeq #اطيب_من_رفيق,und,,,,,
2230,1134253528938156033,2019-05-31,saud94331423,SAUD,@MQLB @GoRafeeq يارب افوز,ar,,,,,
2231,1134223199212855296,2019-05-31,oei8skjiwxz39zi,أحمد عبدالله,@GoRafeeq إطلب من رفيق سرعه ثقه,ar,,,,,
2232,1134221090518122503,2019-05-31,ahsan_au,Ahsan,@MQLB @GoRafeeq الله يوفقكم,ar,,,,,
2233,1134219467565817856,2019-05-31,54ttdolbrkexo2o,خليف العازمي,@GoRafeeq @MQLB خدمه سريعه و ممتازه,ar,,,,,
2234,1134202996198379521,2019-05-31,albaytalfarsi,البيت الفارسي,@Nalkuwari17 @GoRafeeq كفاية انها شركة قطرية..,ar,,,,,
2235,1134194583150235648,2019-05-30,nalkuwari17,N.alkuwari,@albayt_alfarsi @GoRafeeq والله انه احسن توصيل يوصلك ابسرعة ماشاء الله عليه,ar,,,,,
2236,1133866646467223552,2019-05-30,detaills_,َ,@GoRafeeq عفواً ليش ماقدر اطلب من الابلكيشن؟ مايتأكد الطلب ، لاتصيرون انتو والدنيا علي,ar,,,,,
2237,1133517370360770562,2019-05-29,meroalhajri,﮼منيرةالهاجري ♥️,@GoRafeeq رفيق شسالفتكم طالبه من الساعه 1 وللحين ماجاني الطلب وهذا ي بلفيت انتو اسرع  https://t.co/dgHwzYUe7h,ar,,,,,
2238,1133449600596086784,2019-05-28,shaymasays,𝐒𝐡𝐚𝐲𝐦𝐚.,@GoRafeeq @Nouufyyy @CarriageQatar 😍👍🏼👍🏼,und,,,,,
2240,1133418786269343744,2019-05-28,4660dc,القطري 👨🏻🇶🇦,@MQLB #اطلب_من_رفيق 🇶🇦🇶🇦🇶🇦🇶🇦❤️🇶🇦🇶🇦🇶🇦 مبروووووووووك @GoRafeeq,ar,,,,,
2241,1133414595148828674,2019-05-28,nadialjb,Nadia lizz,@MQLB #اطلب_من_رفيق  @GoRafeeq  ❤️✌🏻,und,,,,,
2242,1133410350035066885,2019-05-28,ameeram62964125,Ameera Mohammed,@MQLB @GoRafeeq تم,ar,,,,,
2243,1133410029200191488,2019-05-28,ameeram62964125,Ameera Mohammed,@GoRafeeq #اطلب_من_رفيق اسهل واسرع خدمه رفيق,ar,,,,,
2244,1133406634636652550,2019-05-28,afahad_99,Ahmed Fahad,@MQLB ❤️❤️ #اطلب_من_رفيق @GoRafeeq,und,,,,,
2245,1133392953433567234,2019-05-28,54ttdolbrkexo2o,خليف العازمي,@GoRafeeq @MQLB انشاءالله الفوز ترمز قطر,ar,,,,,
2246,1133374362827014144,2019-05-28,fwkdn1,fwkdn,@GoRafeeq #اطلب_من_رفيق احسن برنامج🇶🇦🇶🇦🇶🇦🇶🇦🚗🍔,ar,,,,,
2247,1133336414509240322,2019-05-28,kjdazuya85qn6cb,شعيب جول,@GoRafeeq اسرع توصيل في قطر,ar,,,,,
2248,1133329702922407938,2019-05-28,asadakr69789728,Asad Akram,@MQLB @GoRafeeq اللهم بلغنا ليله القدر واجعلنا من عتقائك في رمضان امين امين امين,ar,,,,,
2249,1133325225779781638,2019-05-28,malikxubair,Malik Zubair,@MQLB @GoRafeeq #اطلب_من_رفيق  لانها شركه قطريه ١٠٠٪ ودهنا في مكبتنا,ar,,,,,
2250,1133241712225263617,2019-05-28,82t2r,🇶🇦 فِيلسَوُف 🇶🇦,فخر بوجود تطبيق قطري ١٠٠٪ و بفترة قصيرة نافس اكبر التطبيقات في المنطقة  #gorafeeq                      #اطلب_من_رفيق,ar,,,,,
2251,1133221788358520834,2019-05-28,bo3o0of_96,A.H,@MQLB @GoRafeeq #اطلب_من_رفيق رفيق ميه ميه🔥👌🏼,ar,,,,,
2252,1133192710301655040,2019-05-28,pvcnwwqhbjmsk9h,بو بدر,#اطلب_من_رفيق   أسرع من طيارة 👌 @MQLB  @GoRafeeq,ar,,,,,
2253,1133188968454004736,2019-05-28,ahmadaboaoun1,Ahmad Abo Aoun,@MQLB @GoRafeeq يستاهلون ربي يوفقهم 👍👍,ar,,,,,
2254,1133188917019271170,2019-05-28,alanoudalnaimi,العنــــود,@SARUHxx @CarriageQatar مافيه احسن من رفيق @GoRafeeq  اطلب وفي خلال نص ساعه الطلب عندي وحاااار ويتصلون لي مره وحده ويقولون لي احنا برا مب نفس بعض الناسسسس يعلون قلبي بسالفه اللوكيشن ومليون اتصاااال وفالاخير ضايع والاكل بارد وماينوكل وبس والله,ar,,,,,
2255,1133183104556961792,2019-05-28,msaleem92168790,MSALEEM,@GoRafeeq #اطلب_من_رفيق موفقين ان شاءالله,ar,,,,,
2256,1133179721989132288,2019-05-28,rana34487022,Rana,@GoRafeeq @MQLB #اطلب_من_رفيق البرنامج كتير سهل وحلو يعطيكو الف الف عافيه أكيد تعاملنا معكو على طول رح يكون,ar,,,,,
2257,1133179448172453888,2019-05-28,tariqja44924567,tariq jan,@MQLB @GoRafeeq #اطلب_من_رفيق خدمه رفيق اسهل واسرع خدمه انتمى الكل يطلب منها وأتمنى لهم التوفيق,ar,,,,,
2258,1133178844305920000,2019-05-28,autoguy10,AutoGuy قطر,@MQLB @GoRafeeq طيب,ar,,,,,
2259,1133176772625936389,2019-05-28,aalnassiri01,Abdulla,@GoRafeeq @MQLB #اطلب_من_رفيق شركة ممتازة، بس يريت يزيدون المطعام عشان نسحب على الباقي.,ar,,,,,
2260,1133172709020635136,2019-05-28,nkwq38zxzk4eawn,راشد ناصر المريزيق,@MQLB @GoRafeeq انشالله افوز🤲🏻,ar,,,,,
2261,1133169344467394561,2019-05-28,f4ojevsmvrw8fqc,عبدالعزيز,@GoRafeeq @MQLB لنها شركة قذرية,ar,,,,,
2262,1133167753974755330,2019-05-28,muayedali,muayed ali,@GoRafeeq   الله يعطيكم العافية  فكرة ممتازة ، وخدمة جميلة وسريعة  بالتوفيق ان شاء الله  https://t.co/pUacVDItV2,ar,,,,,
2263,1133163753363660802,2019-05-28,byfaek5eduxsums,الغلا,@GoRafeeq @MQLB شركة معروفة ممتازة,ar,,,,,
2264,1133155367612047361,2019-05-28,hamad20221985l1,hamad 2022@1985@live.com,@GoRafeeq @MQLB التوفيق انشاء الله,ar,,,,,
2265,1133153648844918784,2019-05-28,shahids09483951,Sayed Shahid Shah VPresident PTI Qatar,@GoRafeeq  https://t.co/Sp6t4nugMO,und,,,,,
2266,1133152875469856768,2019-05-28,shahids09483951,Sayed Shahid Shah VPresident PTI Qatar,@MQLB @GoRafeeq مشالله الله وفقكم يا دكتور حمود,ar,,,,,
2267,1133152648050483201,2019-05-28,shahids09483951,Sayed Shahid Shah VPresident PTI Qatar,@GoRafeeq مشالله الله وفقكم يا دكتور حمود,ar,,,,,
2268,1133150486872379392,2019-05-28,safeer_siddiq,SAFEER AHMED,@GoRafeeq @MQLB 🇶🇦,und,,,,,
2269,1133150399815458817,2019-05-28,safeer_siddiq,SAFEER AHMED,@MQLB @GoRafeeq 🇶🇦,und,,,,,
2270,1133134209537728513,2019-05-28,saadqtr_b,Saad Al b,تبي اكل لذيذ  #اطلب_من_رفيق @GoRafeeq,ar,,,,,
2271,1133129755371425792,2019-05-28,omar_faraj1,omar94,@MQLB اقطريه ١٠٠٪ @GoRafeeq  @MQLB #اطلب_من_رفيق,ar,,,,,
2272,1133126083870711808,2019-05-28,usama62257995,usama,@GoRafeeq لانها شركتنا شركة قطر,ar,,,,,
2273,1133114319707738120,2019-05-27,rabihmansour,RM,@MQLB @GoRafeeq,und,,,,,
2274,1133113769767395333,2019-05-27,rabihmansour,RM,فخر بوجود تطبيق قطري ١٠٠٪ و بفترة قصيرة نافس اكبر التطبيقات في المنطقة  #gorafeeq                      #اطلب_من_رفيق,ar,,,,,
2275,1133111832909176832,2019-05-27,waqaszz,waqas,#اطلب_من_رفيق                                   Best fastest delivery app in qatar.          @MQLB   @GoRafeeq,en,,,,,
2276,1133111325285060610,2019-05-27,ss02004961,ss,@MQLB #اطلب_من_رفيق وتربح لاندكروزر 😬@gorafeeq,ar,,,,,
2277,1133109357078548482,2019-05-27,qa_502,مہבمہدٍ آإلدٍوُڛًڑيً,@MQLB @GoRafeeq @GoRafeeq تستاهلون👍🏻,ar,,,,,
2278,1133106420054974465,2019-05-27,zdiqhztbier8xmb,خالد,@GoRafeeq @MQLB الشركه تحتاج لدعم من جميع المواطنيين والمقيميين,ar,,,,,
2279,1133104139976757250,2019-05-27,q_krr,محمد اليافعي,@GoRafeeq #اطلب_من_رفيق  لانها شركة قطرية 100%,ar,,,,,
2280,1133098946543407109,2019-05-27,pzkvntvnlbstzfj,أبو خالد,@MQLB @GoRafeeq اوكي,ar,,,,,
2281,1133098458896838656,2019-05-27,jassimo999,Jassim“,@MQLB @GoRafeeq @mqlb @gorafeeg الله يوفقهم واحلى شي شركة قطرية,ar,,,,,
2282,1133092825632059392,2019-05-27,tamim00892440,Tamim,ما عليه كلام من الاخر #اطلب_من_رفيق @GoRafeeq,ar,,,,,
2283,1133091152985505792,2019-05-27,nsuqb43wooy1mhx,سلطان الرياشي,@MQLB @GoRafeeq خواتم مباركه,ar,,,,,
2284,1133085923678261248,2019-05-27,ihdm7qgib2rhe1y,الوايلي,@MQLB @GoRafeeq مشروع قطري ناجح وا سريع التوصيل,ar,,,,,
2285,1133085146364764162,2019-05-27,_malhajr86,M,@MQLB @GoRafeeq تمام 👍🏻,ar,,,,,
2286,1133082961983807493,2019-05-27,ra34939496,Ra,@GoRafeeq @MQLB شركه قطريه ١٠٠,ar,,,,,
2287,1133082572412641280,2019-05-27,ra34939496,Ra,@GoRafeeq شركه قطريه ١٠٠,ar,,,,,
2288,1133082450484236293,2019-05-27,ra34939496,Ra,@GoRafeeq شركه قطريه١٠٠,ar,,,,,
2289,1133078116707045377,2019-05-27,jbmq6r,*,@MQLB @GoRafeeq ما يحتاي,ar,,,,,
2290,1133075816152276994,2019-05-27,wmjmy75l66s42ef,دخيل الرمضان,@GoRafeeq رفيق متاز,ar,,,,,
2291,1133075017502212099,2019-05-27,mohamme98900092,Mohammed Taha,#اطلب_من_رفيق اعزمني يامدير ولا تطلب الا من رفيق  @GoRafeeq,ar,,,,,
2294,1133072122610368512,2019-05-27,mqqq1989,Mohamed Fayad,#اطلب_من_رفيق                                              ابي اكسب السيارة 😂😂😂 @GoRafeeq,ar,,,,,
2295,1133071034792456193,2019-05-27,itsmhmmed,محمـد 🇶🇦,@GoRafeeq,und,,,,,
2296,1133070208665620485,2019-05-27,qatar34783053,البلوشي Qatar,@MQLB @GoRafeeq نتمنا ان شاءالله اكون قد راضى العملاء,ar,,,,,
2297,1133070046174093312,2019-05-27,8mtlvecrcqflvid,محمد الهاجري,@MQLB @GoRafeeq احب,ar,,,,,
2298,1133069927756292098,2019-05-27,elmuthanna,♣️الْمُثَنَّى,@MQLB @GoRafeeq اوكي 👍,ar,,,,,
2299,1133069475920658432,2019-05-27,8mtlvecrcqflvid,محمد الهاجري,@MQLB @GoRafeeq انا احل وفيق عشانه يوصل بصرعه,ar,,,,,
2300,1133068548941725702,2019-05-27,r4c48963839,r4c,@MQLB #آطلب_من_رفيق يآموووووودير 😅👍   @GoRafeeq,ar,,,,,
2301,1133068369568124929,2019-05-27,qtrslooom,SLOoOM,@MQLB #آطلب_من_رفيق يآموووووودير 😅👍   @GoRafeeq,ar,,,,,
2302,1133068220892635136,2019-05-27,al_sham5_95,تركي بن محمد المخدوم,@GoRafeeq @MQLB شركة قطرية محلية جيدة تخدم كل السكان بدولة قط,ar,,,,,
2303,1133068182057566208,2019-05-27,qtrslooom,SLOoOM,@MQLB #آطلب_من_رفيق يآموووووودير 😅👍   @GoRafeeq,ar,,,,,
2304,1133067870911574019,2019-05-27,r4c48963839,r4c,@MQLB #آطلب_من_رفيق يآموووووودير 😅👍   @GoRafeeq,ar,,,,,
2305,1133066104262340609,2019-05-27,pizzalarge1,Pizzalarge,@MQLB @GoRafeeq #اطلب_من_رفيق شركة محترمة وخدمتهم ممتازة,ar,,,,,
